Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HR,AR
SE1,30/09/2018,Kalmar,Brommapojkarna,1,1,D,0,0,D,25,13,7,6,0,0
SE1,30/09/2018,Djurgården,Östersunds FK,0,2,A,0,1,A,16,5,6,3,0,0
SE1,01/10/2018,Örebro,Trelleborg,4,0,H,2,0,H,13,10,8,5,0,0
SE1,30/09/2018,Dalkurd,AIK,0,4,A,0,2,A,5,15,0,8,0,0
SE1,06/10/2018,Sirius,Elfsborg,4,2,H,2,2,D,13,11,9,5,0,0
SE1,08/10/2018,GIF Sundsvall,Kalmar,2,0,H,1,0,H,13,4,5,0,0,0
SE1,07/10/2018,Norrköping,Djurgården,1,1,D,1,0,H,17,13,6,4,0,0
SE1,07/10/2018,Häcken,Malmö FF,1,1,D,0,0,D,12,12,6,5,0,0
SE1,06/10/2018,IFK Göteborg,Trelleborg,2,2,D,1,1,D,22,12,9,5,0,1
SE1,07/10/2018,AIK,Örebro,1,1,D,1,0,H,14,14,5,4,1,0
SE1,05/10/2018,Östersunds FK,Dalkurd,3,0,H,2,0,H,11,8,7,0,0,0
SE1,07/10/2018,Brommapojkarna,Hammarby,2,4,A,1,1,D,11,29,4,5,0,0
SE1,21/10/2018,Häcken,Östersunds FK,2,0,H,2,0,H,20,12,6,3,0,0
SE1,21/10/2018,Elfsborg,GIF Sundsvall,2,0,H,0,0,D,12,15,5,6,0,0
SE1,20/10/2018,Malmö FF,Hammarby,2,1,H,0,1,A,12,4,4,2,0,0
SE1,21/10/2018,Kalmar,Norrköping,1,2,A,1,1,D,15,8,6,5,0,0
SE1,21/10/2018,Djurgården,AIK,0,0,D,0,0,D,11,15,3,4,0,0
SE1,21/10/2018,Trelleborg,Sirius,1,2,A,1,1,D,16,12,9,4,0,0
SE1,22/10/2018,Brommapojkarna,IFK Göteborg,0,2,A,0,1,A,15,11,2,8,0,0
SE1,20/10/2018,Dalkurd,Örebro,1,0,H,0,0,D,20,5,3,2,0,0
SE1,28/10/2018,Sirius,Brommapojkarna,4,2,H,1,1,D,15,10,8,6,0,0
SE1,28/10/2018,Hammarby,Kalmar,0,0,D,0,0,D,15,14,6,2,0,0
SE1,28/10/2018,Norrköping,Östersunds FK,4,2,H,2,1,H,15,16,9,5,0,0
SE1,26/10/2018,IFK Göteborg,GIF Sundsvall,1,2,A,0,2,A,12,12,5,7,0,0
SE1,29/10/2018,AIK,Malmö FF,1,1,D,0,1,A,15,8,3,4,1,0
SE1,28/10/2018,Örebro,Djurgården,1,1,D,0,1,A,16,26,5,10,0,0
SE1,26/10/2018,Trelleborg,Elfsborg,2,2,D,0,2,A,9,7,4,5,0,0
SE1,27/10/2018,Dalkurd,Häcken,0,5,A,0,3,A,9,19,2,12,0,0
SE1,31/10/2018,GIF Sundsvall,Hammarby,2,3,A,0,2,A,12,15,9,10,0,0
SE1,31/10/2018,Häcken,Sirius,2,1,H,1,1,D,18,7,7,2,0,0
SE1,30/10/2018,Elfsborg,Dalkurd,0,0,D,0,0,D,20,11,5,9,0,0
SE1,01/11/2018,Malmö FF,Örebro,4,0,H,2,0,H,18,6,6,3,0,0
SE1,31/10/2018,Kalmar,Trelleborg,2,1,H,0,0,D,25,12,9,5,0,0
SE1,31/10/2018,Djurgården,IFK Göteborg,2,0,H,2,0,H,15,14,3,2,0,0
SE1,01/11/2018,Östersunds FK,AIK,1,2,A,0,2,A,22,8,4,5,0,1
SE1,31/10/2018,Brommapojkarna,Norrköping,0,1,A,0,0,D,15,22,2,5,0,0
SE1,05/11/2018,Sirius,Kalmar,1,1,D,0,0,D,10,14,3,9,0,0
SE1,04/11/2018,Hammarby,Häcken,1,0,H,0,0,D,11,13,3,6,0,0
SE1,04/11/2018,Norrköping,Örebro,3,2,H,0,1,A,23,17,8,10,0,0
SE1,04/11/2018,IFK Göteborg,Malmö FF,0,3,A,0,0,D,8,9,4,5,0,0
SE1,05/11/2018,Elfsborg,Brommapojkarna,1,2,A,1,0,H,16,20,3,8,0,0
SE1,04/11/2018,AIK,GIF Sundsvall,0,0,D,0,0,D,25,5,10,2,0,0
SE1,05/11/2018,Trelleborg,Östersunds FK,0,1,A,0,1,A,16,13,5,4,0,0
SE1,05/11/2018,Dalkurd,Djurgården,1,2,A,1,1,D,11,13,6,5,0,0
SE1,11/11/2018,GIF Sundsvall,Dalkurd,0,1,A,0,1,A,15,7,3,6,0,0
SE1,11/11/2018,Häcken,Norrköping,0,1,A,0,1,A,10,11,6,9,2,0
SE1,11/11/2018,Malmö FF,Elfsborg,2,0,H,0,0,D,19,9,7,2,0,0
SE1,11/11/2018,Kalmar,AIK,0,1,A,0,1,A,9,5,2,2,0,0
SE1,11/11/2018,Djurgården,Sirius,1,0,H,1,0,H,11,16,4,7,0,0
SE1,11/11/2018,Örebro,IFK Göteborg,1,3,A,0,1,A,15,18,5,4,1,0
SE1,11/11/2018,Östersunds FK,Hammarby,3,3,D,2,0,H,11,24,5,12,0,0
SE1,11/11/2018,Brommapojkarna,Trelleborg,3,0,H,2,0,H,9,11,5,2,0,0
