Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HR,AR
SE1,21/05/2014,Helsingborg,Åtvidaberg,0,0,D,0,0,D,15,10,11,4,0,0
SE1,21/05/2014,Djurgården,IFK Göteborg,0,0,D,0,0,D,11,13,3,8,0,0
SE1,22/05/2014,Mjällby,Malmö FF,0,1,A,0,1,A,4,9,0,7,0,0
SE1,24/05/2014,Elfsborg,Örebro,1,0,H,1,0,H,14,7,9,4,0,0
SE1,24/05/2014,Åtvidaberg,Halmstad,1,0,H,1,0,H,8,18,4,6,0,0
SE1,24/05/2014,Falkenberg,Häcken,1,1,D,0,1,A,7,10,3,2,0,0
SE1,25/05/2014,IFK Göteborg,Norrköping,2,2,D,2,1,H,12,10,5,5,2,0
SE1,26/05/2014,Gefle,Djurgården,1,1,D,0,0,D,12,24,2,6,0,0
SE1,26/05/2014,Malmö FF,AIK,2,2,D,0,1,A,10,9,4,2,0,0
SE1,30/05/2014,Örebro,Djurgården,0,1,A,0,0,D,14,23,5,12,0,0
SE1,31/05/2014,Mjällby,Åtvidaberg,1,0,H,0,0,D,19,3,7,0,0,1
SE1,31/05/2014,Halmstad,Kalmar,1,1,D,0,0,D,20,12,10,7,0,1
SE1,01/06/2014,Helsingborg,Falkenberg,1,0,H,1,0,H,14,6,10,3,0,0
SE1,01/06/2014,Elfsborg,Malmö FF,0,1,A,0,1,A,18,9,7,7,0,0
SE1,02/06/2014,AIK,Brommapojkarna,4,2,H,4,2,H,15,11,7,7,0,0
SE1,02/06/2014,Norrköping,Gefle,1,0,H,0,0,D,10,15,6,4,0,0
SE1,02/06/2014,Häcken,IFK Göteborg,1,1,D,0,1,A,14,17,4,6,0,0
SE1,05/07/2014,Kalmar,Mjällby,2,1,H,1,1,D,14,15,7,5,0,0
SE1,05/07/2014,Falkenberg,Halmstad,1,1,D,0,0,D,21,16,11,7,1,0
SE1,05/07/2014,Gefle,Häcken,1,0,H,0,0,D,8,16,4,6,0,0
SE1,06/07/2014,Örebro,Norrköping,2,2,D,2,1,H,15,12,9,6,0,1
SE1,06/07/2014,Brommapojkarna,Malmö FF,1,1,D,1,1,D,8,9,2,3,0,0
SE1,06/07/2014,IFK Göteborg,Helsingborg,6,2,H,4,1,H,14,7,5,2,0,0
SE1,07/07/2014,Åtvidaberg,AIK,0,3,A,0,1,A,15,18,9,9,0,0
SE1,07/07/2014,Djurgården,Elfsborg,1,1,D,1,1,D,12,12,6,5,0,0
SE1,12/07/2014,Mjällby,Falkenberg,1,1,D,1,0,H,6,10,3,3,0,0
SE1,12/07/2014,AIK,Kalmar,3,0,H,1,0,H,17,9,11,5,0,1
SE1,12/07/2014,Malmö FF,Åtvidaberg,3,0,H,2,0,H,12,6,5,2,0,0
SE1,13/07/2014,Helsingborg,Gefle,1,1,D,0,0,D,13,7,5,4,0,0
SE1,13/07/2014,Elfsborg,Brommapojkarna,2,2,D,0,0,D,16,5,7,0,0,0
SE1,13/07/2014,Halmstad,IFK Göteborg,2,2,D,0,0,D,7,16,5,8,0,0
SE1,13/07/2014,Häcken,Örebro,4,1,H,1,1,D,16,18,13,10,0,0
SE1,14/07/2014,Norrköping,Djurgården,3,5,A,1,2,A,8,12,5,3,0,0
SE1,19/07/2014,Kalmar,Malmö FF,1,1,D,1,1,D,11,13,5,6,0,0
SE1,19/07/2014,Gefle,Halmstad,2,0,H,1,0,H,9,13,6,6,0,0
SE1,20/07/2014,Falkenberg,AIK,4,1,H,1,0,H,10,12,4,5,0,0
SE1,20/07/2014,Åtvidaberg,Brommapojkarna,3,2,H,2,0,H,16,8,7,2,0,0
SE1,20/07/2014,Norrköping,Elfsborg,4,2,H,2,1,H,9,16,5,5,0,0
SE1,20/07/2014,Örebro,Helsingborg,1,1,D,0,1,A,16,9,3,2,0,0
SE1,21/07/2014,Djurgården,Häcken,1,2,A,0,2,A,26,11,11,5,0,0
SE1,26/07/2014,Malmö FF,Kalmar,3,1,H,0,1,A,11,8,3,4,0,0
SE1,26/07/2014,Halmstad,Gefle,3,2,H,0,0,D,24,5,8,3,1,0
SE1,27/07/2014,Brommapojkarna,Åtvidaberg,2,2,D,2,1,H,9,10,4,3,0,0
SE1,27/07/2014,Mjällby,IFK Göteborg,3,0,H,1,0,H,9,14,5,7,0,0
SE1,27/07/2014,Elfsborg,Norrköping,3,0,H,1,0,H,17,8,3,5,0,0
SE1,27/07/2014,Helsingborg,Örebro,1,1,D,1,0,H,13,10,6,5,0,0
SE1,28/07/2014,AIK,Falkenberg,3,0,H,1,0,H,26,9,14,5,0,0
SE1,28/07/2014,Häcken,Djurgården,2,1,H,2,1,H,12,14,6,2,0,0
SE1,02/08/2014,Falkenberg,Malmö FF,2,5,A,1,2,A,12,4,4,2,0,0
SE1,02/08/2014,Örebro,Halmstad,1,2,A,1,0,H,9,13,5,4,0,0
SE1,02/08/2014,Norrköping,Häcken,0,0,D,0,0,D,12,6,4,4,0,0
SE1,03/08/2014,Kalmar,Brommapojkarna,1,1,D,1,0,H,12,6,4,2,0,0
SE1,03/08/2014,Elfsborg,Åtvidaberg,1,0,H,1,0,H,15,7,5,4,0,0
SE1,04/08/2014,Gefle,Mjällby,1,0,H,0,0,D,8,7,4,5,0,0
SE1,04/08/2014,Djurgården,Helsingborg,2,2,D,1,1,D,22,7,11,5,0,0
SE1,04/08/2014,IFK Göteborg,AIK,0,2,A,0,1,A,11,12,2,7,1,1
SE1,09/08/2014,Åtvidaberg,Kalmar,3,1,H,1,0,H,9,9,5,6,0,0
SE1,09/08/2014,Mjällby,Örebro,0,1,A,0,0,D,10,12,6,3,0,0
SE1,10/08/2014,Helsingborg,Norrköping,0,0,D,0,0,D,14,10,9,5,0,0
SE1,10/08/2014,Brommapojkarna,Falkenberg,2,3,A,1,1,D,8,8,6,4,0,0
SE1,10/08/2014,Malmö FF,IFK Göteborg,2,2,D,1,0,H,11,13,5,5,0,0
SE1,10/08/2014,AIK,Gefle,3,1,H,0,0,D,19,6,9,3,0,0
SE1,11/08/2014,Häcken,Elfsborg,0,2,A,0,2,A,8,7,7,4,0,0
SE1,13/08/2014,Åtvidaberg,IFK Göteborg,1,1,D,1,0,H,4,2,3,0,0,0
SE1,13/08/2014,Brommapojkarna,Gefle,1,2,A,1,1,D,10,3,4,2,0,0
SE1,13/08/2014,Malmö FF,Örebro,3,2,H,0,2,A,18,7,11,3,0,0
SE1,13/08/2014,AIK,Djurgården,1,1,D,0,0,D,19,11,10,6,0,0
SE1,14/08/2014,Mjällby,Norrköping,3,1,H,3,0,H,8,17,3,11,0,0
SE1,14/08/2014,Halmstad,Häcken,1,4,A,0,2,A,14,10,6,5,0,0
SE1,14/08/2014,Kalmar,Falkenberg,3,1,H,1,1,D,7,9,4,3,0,0
SE1,14/08/2014,Helsingborg,Elfsborg,4,1,H,2,0,H,12,12,6,5,0,1
SE1,16/08/2014,Gefle,Malmö FF,0,0,D,0,0,D,7,12,5,4,0,0
SE1,17/08/2014,Falkenberg,Åtvidaberg,3,0,H,2,0,H,8,10,4,4,0,0
SE1,17/08/2014,IFK Göteborg,Brommapojkarna,3,0,H,1,0,H,10,15,5,6,0,0
SE1,17/08/2014,Elfsborg,Kalmar,2,0,H,1,0,H,15,8,7,3,0,0
SE1,18/08/2014,Djurgården,Mjällby,4,0,H,2,0,H,17,4,6,3,0,0
SE1,18/08/2014,Häcken,Helsingborg,1,1,D,0,1,A,11,7,5,4,0,0
SE1,22/08/2014,Mjällby,Helsingborg,1,2,A,1,1,D,14,10,5,3,0,0
SE1,23/08/2014,Malmö FF,Norrköping,3,0,H,0,0,D,15,5,5,4,0,1
SE1,24/08/2014,Falkenberg,IFK Göteborg,1,2,A,0,1,A,14,13,6,5,0,0
SE1,24/08/2014,Halmstad,Elfsborg,1,1,D,0,1,A,22,10,13,5,1,0
SE1,24/08/2014,AIK,Häcken,1,0,H,1,0,H,15,14,7,10,0,0
SE1,25/08/2014,Åtvidaberg,Örebro,1,2,A,1,2,A,14,10,5,6,0,0
SE1,25/08/2014,Kalmar,Gefle,2,1,H,0,0,D,17,5,7,3,0,0
SE1,25/08/2014,Brommapojkarna,Djurgården,0,4,A,0,1,A,7,13,3,8,0,0
SE1,29/08/2014,Örebro,Brommapojkarna,3,1,H,1,0,H,9,8,5,5,0,0
SE1,29/08/2014,Helsingborg,Halmstad,1,4,A,1,2,A,10,15,5,6,0,0
SE1,30/08/2014,Gefle,Åtvidaberg,0,1,A,0,0,D,10,17,6,10,0,0
SE1,30/08/2014,Häcken,Mjällby,1,1,D,0,1,A,16,8,9,7,0,0
SE1,31/08/2014,Norrköping,AIK,2,4,A,0,1,A,18,11,10,6,0,0
SE1,31/08/2014,Djurgården,Malmö FF,2,0,H,2,0,H,9,16,5,8,0,0
SE1,31/08/2014,Elfsborg,Falkenberg,1,0,H,0,0,D,15,14,5,3,0,0
SE1,13/09/2014,Häcken,Malmö FF,3,3,D,3,1,H,14,13,7,6,0,0
SE1,14/09/2014,Halmstad,Mjällby,1,2,A,1,2,A,21,8,11,4,0,0
SE1,14/09/2014,Gefle,Falkenberg,3,1,H,0,1,A,8,10,4,3,0,0
SE1,14/09/2014,Djurgården,Åtvidaberg,0,1,A,0,1,A,14,9,6,3,1,1
SE1,14/09/2014,Elfsborg,IFK Göteborg,0,0,D,0,0,D,15,11,6,5,0,0
SE1,15/09/2014,Norrköping,Brommapojkarna,3,1,H,2,0,H,17,11,8,5,0,0
SE1,15/09/2014,Örebro,Kalmar,2,0,H,0,0,D,20,10,13,3,0,1
SE1,15/09/2014,Helsingborg,AIK,3,1,H,3,0,H,11,21,6,6,0,0
SE1,19/09/2014,IFK Göteborg,Gefle,4,0,H,3,0,H,19,7,6,3,0,0
SE1,20/09/2014,Brommapojkarna,Häcken,1,5,A,1,1,D,9,9,5,4,0,0
SE1,20/09/2014,Falkenberg,Örebro,1,3,A,0,1,A,11,10,4,6,0,0
SE1,21/09/2014,Mjällby,Elfsborg,1,0,H,1,0,H,9,12,8,6,1,0
SE1,21/09/2014,Kalmar,Djurgården,0,4,A,0,1,A,18,16,5,9,0,0
SE1,21/09/2014,AIK,Halmstad,0,1,A,0,1,A,18,10,4,4,0,0
SE1,21/09/2014,Malmö FF,Helsingborg,1,1,D,0,0,D,15,10,6,4,0,0
SE1,22/09/2014,Åtvidaberg,Norrköping,2,2,D,2,1,H,5,19,2,7,0,0
SE1,24/09/2014,Helsingborg,Brommapojkarna,3,1,H,1,1,D,8,13,4,6,0,0
SE1,24/09/2014,Halmstad,Malmö FF,0,1,A,0,1,A,10,12,2,6,1,0
SE1,24/09/2014,Elfsborg,Gefle,1,0,H,0,0,D,15,9,5,3,0,0
SE1,24/09/2014,Djurgården,Falkenberg,1,0,H,0,0,D,17,9,12,3,0,0
SE1,24/09/2014,Örebro,IFK Göteborg,3,4,A,2,2,D,12,7,6,3,0,0
SE1,24/09/2014,Mjällby,AIK,1,0,H,0,0,D,8,14,5,7,0,0
SE1,25/09/2014,Häcken,Åtvidaberg,0,2,A,0,2,A,10,7,6,2,0,0
SE1,25/09/2014,Norrköping,Kalmar,0,0,D,0,0,D,14,11,7,2,0,0
SE1,27/09/2014,Malmö FF,Mjällby,4,1,H,1,1,D,18,8,7,3,0,0
SE1,28/09/2014,Kalmar,Häcken,2,3,A,1,2,A,16,9,7,5,0,0
SE1,28/09/2014,Elfsborg,AIK,1,1,D,0,0,D,14,10,5,5,0,0
SE1,28/09/2014,Falkenberg,Norrköping,4,2,H,2,0,H,9,14,7,7,0,0
SE1,29/09/2014,Åtvidaberg,Helsingborg,1,2,A,1,1,D,14,7,7,3,0,0
SE1,29/09/2014,Brommapojkarna,Halmstad,0,3,A,0,3,A,13,14,6,3,0,0
SE1,29/09/2014,Gefle,Örebro,1,2,A,1,0,H,7,14,4,6,0,0
SE1,29/09/2014,IFK Göteborg,Djurgården,2,1,H,1,0,H,21,14,13,5,0,0
SE1,03/10/2014,Helsingborg,Kalmar,4,1,H,2,1,H,6,10,3,3,0,0
SE1,04/10/2014,Mjällby,Brommapojkarna,0,1,A,0,0,D,14,11,6,5,0,0
SE1,04/10/2014,Djurgården,Gefle,1,2,A,0,1,A,31,8,20,4,0,0
SE1,05/10/2014,Halmstad,Åtvidaberg,1,3,A,1,2,A,12,6,4,2,0,0
SE1,05/10/2014,Örebro,Elfsborg,5,1,H,2,0,H,13,11,8,5,0,0
SE1,05/10/2014,Norrköping,IFK Göteborg,3,0,H,2,0,H,12,7,6,4,0,0
SE1,05/10/2014,Häcken,Falkenberg,1,2,A,0,2,A,22,8,10,3,0,0
SE1,05/10/2014,AIK,Malmö FF,2,3,A,0,1,A,13,9,6,2,0,0
SE1,18/10/2014,Malmö FF,Elfsborg,1,2,A,1,0,H,11,10,4,9,0,0
SE1,18/10/2014,Kalmar,Halmstad,1,3,A,0,1,A,13,10,5,5,0,0
SE1,18/10/2014,Åtvidaberg,Mjällby,2,1,H,2,1,H,19,10,7,6,0,0
SE1,19/10/2014,IFK Göteborg,Häcken,3,2,H,0,1,A,8,18,4,4,0,0
SE1,19/10/2014,Brommapojkarna,AIK,0,4,A,0,1,A,10,16,4,6,0,0
SE1,19/10/2014,Gefle,Norrköping,1,2,A,0,2,A,8,20,3,8,0,0
SE1,20/10/2014,Falkenberg,Helsingborg,2,0,H,1,0,H,14,15,4,10,0,0
SE1,20/10/2014,Djurgården,Örebro,0,3,A,0,1,A,17,6,4,0,0,0
SE1,25/10/2014,Häcken,Gefle,3,1,H,2,0,H,12,12,5,4,0,0
SE1,26/10/2014,Norrköping,Örebro,2,0,H,1,0,H,13,15,5,4,1,0
SE1,26/10/2014,AIK,Åtvidaberg,4,1,H,3,0,H,7,9,3,4,0,0
SE1,26/10/2014,Elfsborg,Djurgården,0,1,A,0,0,D,19,14,8,5,0,0
SE1,26/10/2014,Halmstad,Falkenberg,4,0,H,2,0,H,10,9,3,6,0,0
SE1,27/10/2014,Malmö FF,Brommapojkarna,2,0,H,1,0,H,17,11,7,4,0,0
SE1,27/10/2014,Mjällby,Kalmar,0,2,A,0,2,A,7,8,2,3,0,0
SE1,27/10/2014,Helsingborg,IFK Göteborg,0,3,A,0,2,A,11,10,3,6,0,0
SE1,01/11/2014,Åtvidaberg,Malmö FF,2,1,H,1,1,D,10,10,2,4,0,1
SE1,01/11/2014,Brommapojkarna,Elfsborg,0,1,A,0,0,D,7,18,4,11,0,0
SE1,01/11/2014,Kalmar,AIK,1,1,D,0,1,A,5,7,3,3,0,0
SE1,01/11/2014,Falkenberg,Mjällby,1,1,D,1,0,H,15,10,8,6,0,0
SE1,01/11/2014,IFK Göteborg,Halmstad,5,1,H,1,0,H,19,13,12,6,0,0
SE1,01/11/2014,Gefle,Helsingborg,2,1,H,1,1,D,10,12,6,6,0,0
SE1,01/11/2014,Djurgården,Norrköping,1,1,D,0,1,A,22,4,8,0,0,0
